"SQ1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"Personal income (thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","1948Q1","1948Q2","1948Q3","1948Q4","1949Q1","1949Q2","1949Q3","1949Q4","1950Q1","1950Q2","1950Q3","1950Q4","1951Q1","1951Q2","1951Q3","1951Q4","1952Q1","1952Q2","1952Q3","1952Q4","1953Q1","1953Q2","1953Q3","1953Q4","1954Q1","1954Q2","1954Q3","1954Q4","1955Q1","1955Q2","1955Q3","1955Q4","1956Q1","1956Q2","1956Q3","1956Q4","1957Q1","1957Q2","1957Q3","1957Q4","1958Q1","1958Q2","1958Q3","1958Q4","1959Q1","1959Q2","1959Q3","1959Q4","1960Q1","1960Q2","1960Q3","1960Q4","1961Q1","1961Q2","1961Q3","1961Q4","1962Q1","1962Q2","1962Q3","1962Q4","1963Q1","1963Q2","1963Q3","1963Q4","1964Q1","1964Q2","1964Q3","1964Q4","1965Q1","1965Q2","1965Q3","1965Q4","1966Q1","1966Q2","1966Q3","1966Q4","1967Q1","1967Q2","1967Q3","1967Q4","1968Q1","1968Q2","1968Q3","1968Q4","1969Q1","1969Q2","1969Q3","1969Q4","1970Q1","1970Q2","1970Q3","1970Q4","1971Q1","1971Q2","1971Q3","1971Q4","1972Q1","1972Q2","1972Q3","1972Q4","1973Q1","1973Q2","1973Q3","1973Q4","1974Q1","1974Q2","1974Q3","1974Q4","1975Q1","1975Q2","1975Q3","1975Q4","1976Q1","1976Q2","1976Q3","1976Q4","1977Q1","1977Q2","1977Q3","1977Q4","1978Q1","1978Q2","1978Q3","1978Q4","1979Q1","1979Q2","1979Q3","1979Q4","1980Q1","1980Q2","1980Q3","1980Q4","1981Q1","1981Q2","1981Q3","1981Q4","1982Q1","1982Q2","1982Q3","1982Q4","1983Q1","1983Q2","1983Q3","1983Q4","1984Q1","1984Q2","1984Q3","1984Q4","1985Q1","1985Q2","1985Q3","1985Q4","1986Q1","1986Q2","1986Q3","1986Q4","1987Q1","1987Q2","1987Q3","1987Q4","1988Q1","1988Q2","1988Q3","1988Q4","1989Q1","1989Q2","1989Q3","1989Q4","1990Q1","1990Q2","1990Q3","1990Q4","1991Q1","1991Q2","1991Q3","1991Q4","1992Q1","1992Q2","1992Q3","1992Q4","1993Q1","1993Q2","1993Q3","1993Q4","1994Q1","1994Q2","1994Q3","1994Q4","1995Q1","1995Q2","1995Q3","1995Q4","1996Q1","1996Q2","1996Q3","1996Q4","1997Q1","1997Q2","1997Q3","1997Q4","1998Q1","1998Q2","1998Q3","1998Q4","1999Q1","1999Q2","1999Q3","1999Q4","2000Q1","2000Q2","2000Q3","2000Q4","2001Q1","2001Q2","2001Q3","2001Q4","2002Q1","2002Q2","2002Q3","2002Q4","2003Q1","2003Q2","2003Q3","2003Q4","2004Q1","2004Q2","2004Q3","2004Q4","2005Q1","2005Q2","2005Q3","2005Q4","2006Q1","2006Q2","2006Q3","2006Q4","2007Q1","2007Q2","2007Q3","2007Q4","2008Q1","2008Q2","2008Q3","2008Q4","2009Q1","2009Q2","2009Q3","2009Q4","2010Q1","2010Q2","2010Q3","2010Q4","2011Q1","2011Q2","2011Q3","2011Q4","2012Q1","2012Q2","2012Q3","2012Q4","2013Q1","2013Q2","2013Q3","2013Q4","2014Q1","2014Q2","2014Q3","2014Q4","2015Q1","2015Q2","2015Q3","2015Q4"
"47000","Tennessee",3004669,3134301,3172061,3197185,3115845,3111941,3124741,3097765,3416217,3398293,3440561,3575389,3708820,3855400,3903536,3953180,3919840,3959684,4093144,4160096,4288056,4345156,4350188,4326960,4379704,4344468,4362608,4441388,4442364,4602680,4689040,4781992,4874524,4925744,4997648,5061292,5113848,5183600,5240648,5239628,5303224,5368528,5433236,5536256,5645716,5754552,5862764,5935200,5857104,5987020,5969752,6010536,6154028,6238804,6333404,6490140,6532016,6649064,6747700,6828808,6901648,7029372,7151860,7295528,7445376,7535468,7677576,7850032,8031084,8142364,8431528,8642632,8856848,9076792,9257568,9421276,9611872,9672488,9836752,10058752,10351720,10737184,11160312,11398284,11420840,11690340,11978232,12177592,12331180,12685048,13015936,13342236,13619956,14088964,14313716,14709096,15288120,15634320,16051284,16867704,17278408,17799704,18382160,18996064,19276152,19755744,20388428,20769548,20938096,21509840,22181200,22896268,23744384,24107060,24727068,25322572,25786256,26621424,27523384,28553700,29223796,30528704,31531664,32375028,33442484,33807544,34809884,35782120,36694632,36860796,38483592,39962428,41235528,41835096,43099408,42980236,43844400,44620044,45354212,46034840,46707160,47449800,48248980,49594348,51378140,53019460,54167456,55075216,55965320,56891532,57406508,58682308,59849508,60710724,61810080,62767560,64451956,65177256,66148296,68254960,69306308,71077840,72631676,74061680,75694444,76511268,77476072,78597508,80450648,81460216,82795212,83032620,84310852,85404160,86377724,88267188,91596400,93970988,95097928,96333380,98555628,99591608,100774864,102422264,103749340,105717180,107372764,109944484,112570156,113836052,115122976,116764620,118120504,120456784,122014448,123456076,125680052,126882100,128503688,131631636,136188480,140784088,142476848,144596552,144890676,146010968,147263588,150951528,153117516,155724612,159321644,159322876,160423824,162148548,161845296,163044628,163857968,165788860,166053300,167654996,169194276,170873768,173126820,175762936,178793292,181770828,184472292,186128276,185954016,188457428,191326200,193817828,197881968,200693768,201930572,204959848,207264072,210352328,212260236,215627972,218252354,225256504,220835222,217976756,216218149,217645892,216672939,218878832,222124507,225273368,227659433,230149632,235371867,237617328,240408153,241843212,248116708,251549384,252589444,258287500,253588379,254302880,256059593,257737560,260547821,263842880,266043823,269426196,271371495,276381171,280163451,282909912
"48000","Texas",8963100,9231452,9483580,9551352,9735480,10067584,10156772,10233980,11005868,10509520,10694584,11090196,11767872,12235844,12708672,12732444,13124920,13229668,13492972,13593904,13536080,13728616,13689204,13816288,13980588,13965468,14149056,14319324,14776644,15051580,15307568,15609752,15865272,16103520,16375592,16637472,16994252,17312204,17602172,17588320,17859892,17753092,17894636,18170032,18577064,18872924,19022376,19269512,19094824,19483968,19500628,19671472,19967876,20423796,20716560,21103972,21440332,21455772,21595464,21806028,22200844,22253020,22638884,22985648,23465540,23983456,24349444,24750204,25293300,25687080,26176144,26746288,27542344,28002076,28602376,29535136,30115440,30625904,31418620,31956968,32873572,33991588,35235024,36098252,36979908,37894800,39046256,39853152,40646740,42083380,42901280,43719284,44728296,45666616,46165732,47183648,48957080,49914904,51277432,53739644,54538416,56953836,58966092,61085724,62389808,64040028,66401200,68251732,70852400,73001976,75400196,77957736,80690224,82162912,84841392,87079688,88599364,91589728,94694836,98501860,101249416,105868932,110138040,113824096,118193628,121395044,125876388,131287476,135545100,137943232,144632496,152435176,158876148,163189708,171380016,177511580,180959804,183065256,184817000,188487912,190775892,193823236,197269208,202460012,205964764,212514632,218487596,222923456,226211340,229824804,232760456,236279120,237837352,237111036,236887428,235148488,238719836,239538688,242180184,245599368,247784176,253591508,259118652,264555452,268811932,271718388,275478356,280239020,288550920,294671540,300302660,301294752,303090412,307668424,311638904,317535460,326599996,333678552,338259692,342668176,349264808,353525096,355213188,361173320,364457776,371855380,377273500,386839904,392141052,398652056,404419856,410720364,419408584,428615100,435629532,442960320,456336436,465128008,475404004,484390788,501401116,510204000,519416152,525073772,533784088,538361604,544253492,558382284,580840992,589986240,600321564,605240664,633002088,633507116,632902568,634799136,629584896,633985868,637591652,643267696,647798640,657991960,666199048,672586436,680537584,688498348,699458636,715291592,735183688,748390320,766895840,786348096,815149088,826303592,834214216,846423356,856903836,873954316,888402196,907070788,948639965,993614208,975696355,961010672,924101806,918950348,913052590,918245104,941380284,956585764,974488652,993335688,1037219112,1050713448,1068305932,1075694068,1112726208,1125243000,1132087252,1170845868,1143840029,1156239840,1168285555,1176169792,1204072021,1222451896,1240225119,1257589328,1273515231,1276062217,1289243054,1298228673
"49000","Utah",808145,832189,853917,853029,863549,865057,866629,865357,940469,938217,969037,1007049,1067677,1129321,1138105,1167141,1173124,1183652,1207100,1218664,1221332,1225400,1227552,1227912,1213292,1216000,1222412,1242520,1311396,1342928,1366192,1392204,1432936,1460696,1485128,1517400,1563604,1591632,1617256,1619804,1614248,1631984,1662564,1712968,1748324,1778812,1778680,1801908,1859136,1892528,1914456,1932196,1973060,2010560,2047748,2102680,2147388,2199420,2237368,2256456,2273288,2271612,2312504,2337560,2372624,2426928,2414132,2458864,2512076,2524284,2581628,2626864,2672540,2696300,2732444,2803512,2836108,2865604,2903824,2908136,2943544,3077044,3150076,3196360,3267480,3345324,3421976,3496152,3622400,3697308,3822792,3924804,4033744,4176888,4261784,4401924,4555692,4609720,4737032,4949120,5012168,5145684,5321736,5481336,5585296,5778320,5969840,6117672,6272976,6421216,6656000,6818216,7053212,7273164,7505388,7739624,7934672,8200968,8448376,8847520,9093324,9462728,9764636,10082236,10345680,10617196,11046712,11387548,11754124,11857712,12209852,12866616,13211940,13358160,14024356,14304120,14528216,14772588,15073328,15288376,15328160,15747984,16110452,16635876,16944356,17379244,17879564,18190044,18489960,18719852,18994648,19314084,19689480,19759680,19837324,19981332,20288500,20669128,20819768,21186692,21423056,21847616,22335720,22600712,23117344,23524996,23822744,24338160,25019976,25527844,26053788,26346696,26876420,27442856,27831964,28342828,29113248,29701484,30331000,30554204,31703848,32053812,32403564,33088336,33843712,34750088,35351408,36257188,37108744,37709936,38446420,39656000,40324496,41354760,42120816,42677912,44063276,44589992,45494900,45873372,47198828,48137252,48985388,49884436,50290408,50991528,51880636,52958572,54364256,55460668,55982844,56676408,58159896,58621156,58831584,59262440,60091276,60131240,60363156,60826488,61175584,61755968,62407876,63094700,64385092,65630592,66552452,68041328,69595112,71256396,73112300,75043956,78103028,79481592,80842452,82673140,85080800,87200612,87861604,89438080,90453066,94023984,92471050,90676368,88658400,88806824,87911444,87878588,89060612,89481924,90726748,92663688,95035069,96313576,97737111,98468444,100582083,101882844,102190497,106432896,104356942,105829852,107100598,107002904,109252850,110095960,111060902,112957828,114576772,116439908,118017371,118935099
"50000","Vermont",419580,429552,441164,438148,419244,415196,415124,416368,429516,432468,447828,465940,489132,508652,515372,522312,510156,514500,525124,538516,540780,549956,551064,547872,551856,551708,554000,565132,559896,573420,585852,595236,618268,626460,636560,651056,642748,654680,664944,664876,655168,667156,671664,684224,697244,715408,725268,739976,753780,759288,760972,765792,773972,783344,802064,808768,820392,830360,836056,838464,845444,855172,866936,879660,895700,916740,929248,952172,965620,994024,1031828,1058604,1098772,1129940,1166076,1207848,1225616,1227668,1252120,1276644,1314440,1357940,1389676,1421356,1443928,1484872,1524160,1561288,1598764,1635020,1666908,1697252,1729476,1775512,1803816,1833868,1914684,1932780,1979564,2052664,2087044,2141092,2179432,2233804,2244700,2313440,2369464,2419024,2444964,2510400,2583864,2676688,2739364,2795524,2899220,2923188,2937704,3026896,3109332,3247560,3362844,3486820,3591932,3685272,3837296,3903864,4020360,4142636,4275896,4351716,4523912,4725748,4848948,4928868,5142064,5221772,5283556,5385604,5555960,5561424,5693816,5784772,5821188,5963976,6167652,6342900,6504916,6658292,6793492,6860668,6980828,7114232,7215660,7418364,7548564,7736808,7823988,8011444,8204028,8507080,8504780,8741000,9065420,9275124,9682668,9808572,9834516,10043888,10180776,10234288,10215068,10191136,10218592,10339228,10416088,10571420,10848848,11120664,11236704,11265116,11392924,11469172,11609960,11681832,11815340,12037780,12179844,12458904,12589372,12681956,12878724,12979744,13262320,13441128,13551992,13613644,13921836,14027784,14211680,14607524,14933080,15155396,15373088,15513380,15786684,15976292,16267892,16548560,17022472,17413420,17449144,17747684,18230908,18380056,18313000,18463848,18643220,18716936,18824332,19063308,19215292,19431508,19645376,20247444,20342028,20900940,21059812,21144352,21097912,21151888,21343284,21754588,22454128,22648100,22925060,23157020,23620328,23902584,24113320,24280788,24808420,25358932,25048732,24926312,24468535,24528200,24564365,24580896,24567354,24994444,25283890,25446784,26325384,26672340,26891908,27195952,27343513,27723660,27596535,28255224,27771106,28087188,28175886,28396040,28574887,28857528,29267609,29660152,29487324,29791014,30198657,30394461
"51000","Virginia",3728312,3842336,3950576,3929220,3911692,3912636,3903788,3906800,4218836,4267440,4462608,4686220,4948088,5154836,5296760,5418424,5511128,5622096,5721668,5824160,5855080,5891724,5875400,5871388,5913832,5937852,5986040,6066716,6144868,6256956,6373484,6472128,6658272,6789924,6882044,6993140,7124164,7182308,7242948,7255320,7340952,7355692,7430152,7635852,7815188,7908248,7985684,8087928,8059932,8207720,8265384,8281776,8499064,8644628,8836696,8987844,9162992,9368244,9501620,9696408,9825752,10012028,10241152,10497484,10790148,11055924,11371820,11568740,11795080,11917988,12239232,12411320,12696636,12923544,13170684,13559808,13912100,14136764,14402836,14815096,15214244,15686932,16032572,16408544,17258956,17709724,18162116,18352136,18435540,19312176,19670580,20134300,20539052,21268472,21695636,22212912,22973108,23382616,23882532,24878988,25644180,26229088,26901916,27620300,28259424,29072052,29888960,30717424,31391116,32015276,32780424,33466756,34745392,35204860,36134516,36943960,37702708,38961664,40387592,41440724,42745380,44489092,45576904,47045556,48081068,49191104,50641892,52442720,54391268,55333144,56948688,59580824,62500576,62853916,64459224,64116348,66723076,67887204,69198360,70757948,71698796,73261316,75052752,77036636,79683276,81659284,83873104,85344164,87314152,88513948,90014584,92280896,94499008,95648356,97218688,98995204,100908488,102823792,105421920,108020868,109927584,112859384,115787720,117963464,120955104,122557236,124016332,125903772,127755488,128886848,130477220,131058080,133364996,134383224,135336176,137095004,140576672,143290124,145123020,146493172,149490304,150661628,151764352,153389752,155149808,158982264,160264668,162191676,164947268,166280052,167524412,169070708,171446320,174397476,176637264,178588948,183451636,185131432,187909672,190657508,194060012,197926420,201530932,204689776,210188632,210128884,214043936,219067972,223986304,229009248,233300220,236464812,240900856,244143512,241830280,243787760,245626436,248284700,250077924,251517004,257277332,261023276,265267876,269759760,276233004,279407488,283576792,289691120,295600704,301008224,306434392,310392504,321076812,323754648,326252708,329945108,339524636,343226264,346535384,347987172,352643014,361258556,358608126,356883772,350431347,353248764,352116461,353674152,357471744,363269504,366504768,370562436,380901174,384652808,390073118,391442148,397703189,401060440,402980563,414669412,401835389,404405716,405691951,407612388,413186992,417769624,420866592,424916436,428602293,435270854,440204756,444367751
"53000","Washington",3612888,3757980,3797020,3868868,3800180,3771924,3760700,3769304,4156888,4151408,4290872,4455936,4531976,4686500,4779232,4858736,4842464,4956832,5077400,5203912,5256784,5308552,5301624,5356468,5407496,5402632,5420000,5569016,5596692,5689612,5774732,5873568,5855136,5970400,6082896,6183240,6255036,6390264,6476524,6503080,6404668,6426324,6556428,6773276,6796780,6883484,6993104,7079964,7112812,7234500,7164240,7243144,7333668,7482260,7616120,7798892,8003172,8146272,8221780,8241784,8287760,8281792,8338292,8472572,8566072,8688696,8797084,8912436,9148892,9286448,9560244,9703288,10171440,10426348,10846120,11172564,11286976,11495940,11786364,12097112,12544896,12846584,13147644,13404024,13664944,14128152,14350828,14612828,14607228,14875320,15137264,15234592,15384788,15672184,15847256,16119560,16269356,16724856,17084488,17880160,18193120,18712616,19398584,20204828,20581068,21179548,22093528,22939968,23407776,24265872,24921376,25596732,26283816,26844624,27528992,28222076,28744764,29532428,30613252,31968240,33295564,34448896,35772784,37174740,38463144,39607792,41161780,42320328,43801756,44573300,46255752,48536264,49282068,50359696,52176928,52607256,53160688,53806436,54414240,55177220,56512728,57221328,57538300,59377868,60470320,61366768,62554164,63157080,64452452,65195292,66099868,67188684,68665644,69506484,70802208,72490016,72460336,73515880,75047732,77713380,78439904,80352152,82198616,84283952,87602468,89239904,90711780,92294864,96283952,98165736,99739792,101234952,103280828,104833484,106449932,108629256,111567116,113072152,114642832,117732596,117810148,120038128,120284112,122129680,123516376,125772576,126640608,129226000,130913828,132689440,134545192,135887416,139861544,142692164,144906932,146944144,151477604,153819048,155589140,158730164,165426784,168633160,171652840,173528032,178145056,177656300,182311248,188175284,194462208,193689428,193773796,195477752,198470548,201183112,197657416,198567376,202448728,202483232,203277220,205924060,207239788,210923100,213707768,214475552,216999940,221478248,222386544,248305424,230592176,233822884,237056828,243488272,251217168,253896604,256969256,262427128,268652692,275740064,280291860,285517932,287842649,296264644,293707795,289224848,282384002,283300800,280205146,280856940,284397342,287177736,290075638,293129264,301239524,303174440,307145008,310953196,319342471,324026380,326702361,335915592,326768373,329597636,333222183,334537256,342897591,348284768,351824749,358279808,359140938,366310940,369832910,371874722
"54000","West Virginia",2052648,2051500,2164612,2158060,2022156,2001108,1942136,1902676,2025596,2079112,2139620,2211780,2263680,2338220,2376412,2409872,2399876,2385384,2454540,2534136,2443424,2473972,2478288,2471416,2321196,2324972,2334872,2381704,2407812,2465044,2513880,2566176,2681604,2744408,2768484,2835272,2919464,2953720,2984840,2964008,2962420,2878520,2930452,2991620,3031660,3070664,3008716,3056960,3103616,3135160,3082656,3037372,3054964,3093816,3181040,3196748,3241960,3259612,3272712,3293780,3335524,3392704,3434176,3476620,3559340,3605004,3648176,3733180,3788704,3852036,3948480,3959932,4041936,4059412,4157308,4239892,4323152,4326436,4404308,4422636,4501172,4613552,4683516,4719604,4752560,4884076,4990156,5124968,5251724,5420160,5547920,5776164,5855716,6043132,6171572,6064196,6519200,6515592,6715456,6963652,7066796,7159160,7400560,7580528,7739080,8003012,8285568,8343076,8882864,9010548,9158616,9529352,9937536,10019184,10165604,10631040,10891908,11335744,11525332,11822948,11344712,12718668,13162564,13497588,13622596,13827844,14371708,14760480,15113200,15249748,15606544,16261972,16610008,15919352,17522440,17794532,17875072,17942276,17960840,18101440,18063472,18238152,18519400,18976788,19230356,19682156,20288820,20159268,20334888,20588792,20738080,20983312,20024852,21106744,21719884,21829652,21427684,21481492,21675700,22220164,22393388,22990408,23446668,23768556,24366964,24324956,24505056,24917496,25599248,26025244,26335148,26520632,26760420,26982844,27246068,27830388,28542012,29163644,29632360,29930472,30200296,30450104,30382812,30564924,31159384,31582756,31828948,32199716,32493596,32608856,32757552,33101072,33432512,33889544,34360240,34606028,35092320,35358804,35571564,35971796,36531072,36802624,37096780,37214188,37398384,37543236,37878436,38451596,39123712,39833960,40148240,40706712,41342908,41876180,41962592,42759756,43340356,43529052,43792976,44144656,44139768,44417548,44878600,45393852,45376500,46196124,46549580,47138832,47046484,47723984,48230908,48954888,50790052,51601492,52064476,52599688,52950936,53431092,54023220,54662036,55992858,58684776,58167358,58276500,58099756,58368808,57843596,57983124,58347706,59071916,60121414,60564388,62065748,63278396,64097796,64402276,64934030,65706900,65455794,66564744,64894097,65268432,65223143,65324844,65848937,66728728,67166903,67682832,67682852,68297327,68569980,68764391
"55000","Wisconsin",4581476,4705464,4857556,4841772,4718748,4703016,4685444,4688896,4999072,5040536,5260980,5451764,5773516,6018908,6064176,6136896,6090492,6173832,6333552,6490636,6414420,6511988,6496248,6447180,6401964,6386984,6387352,6522188,6719836,6867996,7002752,7143084,7269400,7409804,7547752,7724636,7744360,7835164,7925416,7891316,7900208,7905872,8027164,8159128,8408316,8652416,8752000,8842076,8930692,8938908,8969792,8980580,9029676,9185196,9304748,9460196,9612080,9759560,9787376,9915116,9906524,10020912,10182700,10306840,10560708,10801964,10957832,11234928,11456088,11649792,11902404,12162160,12511208,12688976,13059124,13323820,13450544,13438936,13708864,13867236,14286836,14727272,15080216,15464476,15899572,16276144,16641672,16834368,17171764,17456848,17809096,17996884,18137656,18857996,19152384,19478372,20063264,20382352,20669152,21576932,21995112,22657864,23290468,24311964,24409780,25011688,25657836,26265448,26677452,27297776,28208532,28937276,29471792,29991616,30794952,31633964,32514680,33645312,34479616,35567040,36568804,37529124,38556128,39535836,40926560,41952884,43237956,44395948,45579132,45808580,47426920,49397176,49792272,50608912,52399844,52482944,53126012,53657248,54805904,54822068,55066180,56394936,57653464,58694452,60900260,62213168,63332692,64131696,65008472,65628148,66352672,67177576,68255152,69181696,70270456,71114592,71901096,72587720,74089608,75717680,75630556,77218944,78968156,80754596,83816892,84663244,85595404,87029364,88425088,89795068,90942016,91410780,91615868,92986828,94077456,95848964,98303008,100848296,102023436,103588912,104381664,105819028,106829776,108739684,110028732,112175916,113944172,115921340,117208860,118154672,119218084,120532788,122740952,125049732,126732472,128128684,130463292,131982892,133918116,136773268,139301832,141708680,143623852,145304356,145773180,146951412,148726708,151694840,155055524,157696940,158973252,159877616,163742140,164708268,164507472,166100840,166903104,169018236,169421480,171170808,172189028,173568376,175234604,178256804,179502316,182478404,185532916,188065660,187093876,188977428,191961460,193140808,199191044,201359892,203410876,205195268,209116184,210784312,211742964,213870156,216970626,222750180,220417922,219405548,214310454,217343280,217934794,219397812,216628166,219422788,221590614,225663872,230415942,232183112,235704302,234224620,239860534,241610820,241601386,249312336,242691849,244850928,246777551,247430032,249672988,253380584,255621748,258943888,259109404,262017886,265311107,266765891
"56000","Wyoming",427464,428240,445172,454320,464020,475012,470592,465684,495124,500524,526604,539976,540788,632720,569540,595296,584148,559620,582528,585988,576752,579396,578568,577004,562924,560460,559780,570592,589405,607633,615305,631345,640348,647128,660484,673104,668049,698813,699997,716069,691206,700554,707938,721102,721380,741648,747628,769972,779180,783740,776448,785684,805344,812832,834992,835352,854840,854300,845592,848740,855652,860268,879820,887464,887808,892368,899428,911876,916916,922448,930176,937620,936680,950292,955792,957344,986788,1003344,1030296,1045224,1066568,1078072,1093172,1102060,1166180,1204376,1226420,1250224,1284420,1321136,1363464,1394860,1426556,1466536,1510564,1554348,1600176,1631904,1691012,1776460,1810272,1921556,1971424,2117096,2194400,2234944,2301856,2420032,2474972,2549268,2634176,2712636,2770584,2799044,2881616,3016580,3097312,3260648,3442808,3586452,3741548,3937888,4080256,4235324,4405172,4566104,4762340,4962020,5145888,5238468,5526120,5894508,5964464,6079516,6355012,6524892,6530824,6646176,6564904,6469636,6471080,6402560,6460676,6592180,6538164,6682792,6865508,6954736,6889348,7015476,7110648,7249716,7312656,7103284,6907264,6761424,6678276,6754308,6749468,6834496,6645056,6857672,6987748,7072780,7378220,7471068,7600424,7751448,7993164,8156968,8216788,8278420,8395436,8490524,8601608,8771504,8926712,9069940,9117772,9173684,9493324,9526952,9557076,9743104,9799768,9965880,10060304,10264776,10365380,10485420,10529060,10587884,10721528,10902292,11048424,11145364,11539220,11636228,11804340,11942360,12216104,12427036,12609332,12669644,13022924,13154048,13363560,13738260,14082724,14214408,14288568,14672484,14928024,15181784,15247772,15458268,15540268,15640988,15729368,15976408,16298816,16615512,16986400,17360832,17771136,18034636,18278232,18600852,19341880,19777352,20341296,21084264,22268228,23012692,23467480,23629920,23726284,24174436,24449940,25007384,26443449,27199640,26983919,26253132,25070680,24252296,23776172,23537592,24551281,25045148,25652707,25986668,27351733,27637048,28077215,28507872,29223351,29885404,29820189,31420352,29832723,30058676,30307161,30625152,31152526,31770020,32140650,32477728,32402758,32343661,32479717,32442767
"91000","New England",13670308,13841272,14255064,14417300,13863040,13815188,13848504,13905304,14806320,14917440,15458524,16074236,16422308,16981560,17245900,17503936,17515852,17776892,18183056,18908512,18991928,19327276,19369692,19319780,19350988,19355020,19492860,19971284,20186572,20714392,21217096,21649888,21844304,22185988,22498748,23034684,23287440,23577960,23845580,23858736,23491716,23682448,24041132,24369156,24742400,25245768,25721940,26179412,26232108,26542636,26624264,26804884,27209500,27670868,28088280,28541952,28964952,29494008,29801732,30012568,30367776,30609556,31019924,31477756,32144168,32763404,33316088,33963828,34322648,35021920,35873032,36536832,37287332,37962960,38840544,39887756,40717324,41431908,42314688,42846228,43956936,44963280,45654888,46609492,48420220,49604172,50693180,51650976,52529740,53740388,54611536,55162052,55991212,57035804,58186692,58891448,60459712,61477284,62638444,64714292,65980608,67392804,68394660,69790912,71146244,72875416,74509160,75949728,76801568,78465968,80114480,81982512,83442764,84968272,87509996,88841476,90683008,93096980,95566492,98241184,100596208,103525252,106521064,108998868,112984836,115170364,118683628,122324728,127088120,129600188,133873164,139745712,142418764,145636944,151123064,153485076,155832552,159498480,163972812,165972284,169188596,171962336,174917188,181176396,187086240,193104424,199143420,203052360,207021656,209254184,212313508,216925396,219399232,226248308,231068936,236719772,239385144,244533476,251171112,258648044,264312448,270261676,276165832,283107900,288859712,292024476,294135744,296493784,298272480,301387396,303195348,301792996,301785556,304703336,305762380,309520160,317433312,322523148,324268348,328907916,329321916,333682756,338168484,340352964,342931892,347976432,350182152,357082336,361470744,367158544,372122572,375512772,380801680,388047748,392426796,398224652,405908844,411161980,416578280,425289816,431668472,440514036,447508468,452536492,455686036,462191984,473047604,482837288,503532848,508269448,520644652,526742296,537260992,537623100,534835480,536961792,537117736,542382968,542414780,544288420,547289992,552956800,561047264,569775048,574212944,585479344,594360824,600556568,599738920,608168668,616479656,629790856,648336652,655761232,660871268,671636336,685433172,690505228,695919504,702180396,711958227,724522228,717492065,712716000,695255555,699755848,700161525,704007044,707991380,720718112,729837064,734352988,752954085,764169104,765112463,766323964,786473185,794928524,795721363,818299676,791863876,796918672,801926192,805538328,820564987,828230828,837077949,849453116,852632845,865603592,871373663,878408090
"92000","Mideast",53182905,53881905,55464005,55873777,54801981,54621249,54571709,54731285,57794841,58295269,60420285,62645437,63483593,65559165,66536149,67610493,67597684,68453828,69999304,72547240,73239622,74578986,74722330,74709206,74446120,74564876,75112444,76828920,77273192,79076180,80976932,82720384,83696652,85156984,86444944,88476304,89675940,90758380,91770172,91845200,91247064,91988816,93423952,94856792,96217304,98362960,98606892,99941692,101903032,102463304,102866512,103073128,104269052,105971912,107527272,109550572,110984428,112542100,113616640,114609772,115651068,117189460,118625096,120573020,123043592,125361188,127749264,129414184,131451392,133300668,136967036,139020280,141750756,144156320,146771832,150056220,152975776,155218580,158112628,161061132,165464116,170283292,174270628,178180728,179176812,183367708,187313548,191194080,194004268,199410564,202897876,204796460,209214932,213649024,216651272,220244936,224048688,228772668,234408088,242463724,245177972,248556944,252033584,257750976,261861272,269472392,275975596,282255616,286120288,292128660,298245304,304081972,309184660,313002620,321061284,325518796,331720964,340585136,349095912,357721648,364446572,374765204,383324448,392691832,401891520,409713304,421852972,433134064,444938968,453130412,466274872,485381048,495095992,505266588,523303960,530636400,538456572,548416780,560184344,569588500,576330092,584138516,597043236,615181020,632577508,650046876,661004568,667787324,685137740,693643464,702977168,715120828,735234952,738334208,748340564,757684824,769059952,785785932,804097600,826396344,854719388,860888880,876710952,894608044,921116540,936711480,949872680,958913356,980169968,995738716,1009406580,1009842608,1000784264,1014014080,1022167228,1033883184,1057101240,1070841232,1083677716,1101156116,1091476120,1109388640,1118798756,1132176572,1123686744,1147897008,1156873116,1178096176,1195069848,1206513944,1219046448,1228563956,1250027032,1271826524,1282247048,1300174284,1319996560,1333927908,1355128216,1382543096,1394903796,1422079572,1435486084,1449209788,1474975180,1482530620,1505333180,1524348912,1573917672,1600273124,1624490716,1656279292,1665012448,1669205744,1682712572,1675242160,1688467532,1702467632,1702533236,1708124592,1713592076,1743433104,1764284968,1790652772,1804862556,1834241696,1865524236,1900041124,1893194888,1920035680,1949028036,1983405296,2033914436,2061198128,2080630608,2117978244,2178816896,2185989932,2203983424,2225107424,2267076986,2302390508,2283560382,2262900568,2201860382,2235426052,2233033294,2252593636,2263960514,2301741484,2314080270,2334007504,2403104009,2415519868,2439517027,2445344020,2479040037,2505687124,2517077263,2586153612,2502976828,2530262236,2543046912,2559792152,2593324114,2619684252,2649973182,2680971404,2688610363,2729220812,2757922169,2776792122
