CBSA	Metropolitan_Area_Name	yr	qtr	index_nsa	index_sa	Note
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1998	1	184.13	183.99	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1998	2	188.48	186.68	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1998	3	192.21	189.77	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1998	4	191.89	190.99	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1999	1	191.9	191.7	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1999	2	196.97	195.05	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1999	3	198.8	196.36	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	1999	4	199.14	198.18	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2000	1	200.27	200.04	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2000	2	203.63	201.62	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2000	3	204.43	201.99	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2000	4	205.93	204.87	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2001	1	208.24	208.04	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2001	2	211.68	209.59	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2001	3	214.61	212.1	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2001	4	215.44	214.22	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2002	1	217.41	217.27	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2002	2	221.55	219.4	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2002	3	224.66	221.97	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2002	4	226.71	225.34	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2003	1	228.14	228.15	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2003	2	234.17	231.92	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2003	3	239.28	236.24	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2003	4	242.56	241.09	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2004	1	245.12	245.35	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2004	2	255.39	252.89	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2004	3	263.46	259.88	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2004	4	270.95	269.39	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2005	1	279.36	279.88	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2005	2	294.57	291.57	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2005	3	312.59	308.02	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2005	4	324.51	322.89	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2006	1	335.51	336.34	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2006	2	350.77	347.14	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2006	3	360.84	355.17	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2006	4	361.46	359.79	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2007	1	364.08	365.39	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2007	2	370.63	366.59	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2007	3	368.93	362.81	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2007	4	361.07	359.5	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2008	1	351.38	353.05	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2008	2	346.2	342.3	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2008	3	336.34	330.53	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2008	4	315.41	313.87	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2009	1	302.08	304.12	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2009	2	299.31	295.71	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2009	3	299.36	293.98	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2009	4	295.71	294.19	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2010	1	285.32	287.68	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2010	2	292.16	288.51	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2010	3	281.63	276.37	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2010	4	271.56	270.09	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2011	1	264.64	267.23	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2011	2	259.05	255.61	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2011	3	266.39	261.28	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2011	4	262.34	261.08	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2012	1	257.19	259.76	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2012	2	270.5	266.88	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2012	3	278.19	272.7	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2012	4	283.25	282.03	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2013	1	290.47	293.41	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2013	2	308.16	303.96	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2013	3	319.54	313.1	"                                                                                               "
38900	"Portland-Vancouver-Hillsboro, OR-WA"	2013	4	319.53	318.38	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1991	1	100	100	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1991	2	98.7	97.99	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1991	3	97.47	96.94	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1991	4	97.46	96.81	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1992	1	98.02	98.07	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1992	2	97.01	96.3	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1992	3	96.54	95.97	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1992	4	97.42	96.8	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1993	1	95.68	95.79	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1993	2	96.52	95.79	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1993	3	96.27	95.62	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1993	4	96.15	95.59	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1994	1	95.56	95.72	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1994	2	97.37	96.62	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1994	3	97.26	96.48	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1994	4	96.82	96.36	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1995	1	95.6	95.79	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1995	2	96.64	95.86	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1995	3	97.42	96.55	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1995	4	96.93	96.56	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1996	1	96.71	96.91	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1996	2	97.57	96.76	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1996	3	97.79	96.85	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1996	4	97.56	97.29	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1997	1	98.84	99.03	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1997	2	98.83	98	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1997	3	99.97	98.98	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1997	4	99.26	99.02	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1998	1	100.16	100.36	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1998	2	102.74	101.87	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1998	3	103.61	102.53	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1998	4	105.51	105.25	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1999	1	106.48	106.75	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1999	2	109.86	108.96	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1999	3	112.09	110.87	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	1999	4	114.65	114.31	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2000	1	117.87	118.26	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2000	2	122.51	121.58	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2000	3	126.54	125.06	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2000	4	128.55	128.08	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2001	1	131.59	132.1	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2001	2	138.39	137.45	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2001	3	144.63	142.85	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2001	4	148.24	147.61	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2002	1	152.7	153.34	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2002	2	161.53	160.56	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2002	3	171.5	169.32	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2002	4	178.08	177.25	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2003	1	183.21	183.98	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2003	2	191.53	190.47	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2003	3	199.94	197.47	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2003	4	207.16	206.02	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2004	1	213.65	214.62	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2004	2	223.86	222.53	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2004	3	233.87	231.24	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2004	4	238.71	237.11	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2005	1	243.28	244.53	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2005	2	251.27	249.64	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2005	3	256.35	253.73	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2005	4	255.18	253.16	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2006	1	257.54	259.12	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2006	2	258.89	257.06	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2006	3	255.46	252.99	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2006	4	253.25	250.96	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2007	1	242.9	244.69	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2007	2	243.01	241.23	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2007	3	237.54	235.23	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2007	4	231.47	229.12	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2008	1	217.92	219.88	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2008	2	212.63	211.08	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2008	3	204.78	202.62	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2008	4	198.8	196.58	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2009	1	193.71	195.86	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2009	2	192.19	190.86	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2009	3	191.43	189.05	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2009	4	188.85	186.62	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2010	1	183.32	185.82	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2010	2	187.12	185.84	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2010	3	181.55	178.87	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2010	4	182.55	180.39	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2011	1	175.27	178.15	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2011	2	175.79	174.5	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2011	3	175.08	172.12	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2011	4	173.33	171.3	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2012	1	166.92	170.1	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2012	2	173.21	171.79	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2012	3	179.04	175.74	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2012	4	179.53	177.47	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2013	1	175.84	179.55	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2013	2	186.27	184.6	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2013	3	190.04	186.34	"                                                                                               "
39300	"Providence-Warwick, RI-MA"	2013	4	190.11	187.99	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1991	1	100	100	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1991	2	100.97	100.66	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1991	3	100.33	99.77	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1991	4	99.96	99.05	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1992	1	97.92	97.95	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1992	2	96.14	95.84	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1992	3	95.7	95.14	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1992	4	94.1	93.29	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1993	1	92.13	92.14	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1993	2	90.21	89.94	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1993	3	88.34	87.76	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1993	4	87.2	86.53	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1994	1	84.19	84.15	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1994	2	84.72	84.47	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1994	3	84.02	83.44	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1994	4	83.36	82.82	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1995	1	81.4	81.29	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1995	2	81.02	80.79	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1995	3	80.85	80.28	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1995	4	79.31	78.87	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1996	1	79.57	79.4	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1996	2	78.68	78.41	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1996	3	78.89	78.36	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1996	4	78.15	77.79	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1997	1	77.78	77.54	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1997	2	77.86	77.57	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1997	3	78.45	77.97	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1997	4	78.92	78.58	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1998	1	80.14	79.86	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1998	2	81.04	80.7	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1998	3	81.69	81.23	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1998	4	84.82	84.47	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1999	1	86.43	86.15	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1999	2	89.14	88.73	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1999	3	89.06	88.57	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	1999	4	91.25	90.83	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2000	1	93.83	93.62	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2000	2	96.87	96.39	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2000	3	99.52	98.88	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2000	4	102.6	102.14	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2001	1	104.59	104.47	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2001	2	107.72	107.19	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2001	3	111.09	110.24	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2001	4	113.49	112.97	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2002	1	117.02	117.04	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2002	2	122.34	121.74	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2002	3	129.07	127.92	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2002	4	133.99	133.41	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2003	1	139.33	139.48	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2003	2	146.99	146.27	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2003	3	155.99	154.46	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2003	4	165.59	164.88	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2004	1	175.72	176.06	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2004	2	192.61	191.62	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2004	3	207.62	205.48	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2004	4	216.8	215.87	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2005	1	226.05	226.65	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2005	2	238.94	237.66	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2005	3	250.9	248.25	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2005	4	259.16	257.92	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2006	1	263.46	264.35	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2006	2	268.07	266.67	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2006	3	269.09	266.24	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2006	4	264.5	262.98	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2007	1	256.94	258.02	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2007	2	246.87	245.62	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2007	3	228.67	226.26	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2007	4	204.54	203.19	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2008	1	178.66	179.51	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2008	2	163.38	162.56	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2008	3	149.34	147.81	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2008	4	136.57	135.56	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2009	1	124.97	125.64	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2009	2	119.77	119.16	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2009	3	120.65	119.42	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2009	4	122.2	121.26	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2010	1	121.33	122	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2010	2	123.58	122.95	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2010	3	121.8	120.55	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2010	4	119.93	119.03	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2011	1	118.89	119.56	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2011	2	117.99	117.36	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2011	3	117.67	116.43	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2011	4	117.65	116.86	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2012	1	117.42	118.05	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2012	2	121.49	120.83	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2012	3	126.56	125.18	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2012	4	131.13	130.33	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2013	1	136.71	137.41	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2013	2	146.41	145.61	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2013	3	156.12	154.34	"                                                                                               "
40140	"Riverside-San Bernardino-Ontario, CA"	2013	4	162.3	161.4	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1991	1	100	100	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1991	2	101.56	100.85	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1991	3	100.89	99.93	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1991	4	99.12	98.74	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1992	1	98.43	98.43	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1992	2	97.26	96.58	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1992	3	96.6	95.69	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1992	4	94.69	94.31	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1993	1	92.43	92.43	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1993	2	91.62	91	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1993	3	90.62	89.77	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1993	4	89.45	89.07	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1994	1	89.06	89.06	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1994	2	89.27	88.69	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1994	3	88.61	87.75	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1994	4	87.48	87.13	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1995	1	86.18	86.15	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1995	2	86.2	85.68	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1995	3	86.27	85.42	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1995	4	85.46	85.11	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1996	1	84.25	84.22	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1996	2	84.39	83.87	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1996	3	84.48	83.67	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1996	4	83.71	83.38	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1997	1	83.83	83.8	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1997	2	84.42	83.87	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1997	3	85.78	84.98	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1997	4	85.72	85.38	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1998	1	87.21	87.19	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1998	2	88.68	88.04	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1998	3	90.1	89.28	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1998	4	91.72	91.39	"                                                                                               "
40900	"Sacramento--Roseville--Arden-Arcade, CA"	1999	1	92.47	92.46	"                                                                                               "
